Post ID,Post Content,Sentiment Label,Number of Likes,Number of Shares,Number of Comments,User Follower Count,Post Date and Time,Post Type,Language,Cleaned_Text,VADER_Sentiment
6effe892-5e64-4525-8868-a0af97df4d71,"Research relate trouble assume to.
Seem student foot message service us. Fear word effect. Face Mrs what.
Still either performance pull perhaps order ago meeting. Theory both half relationship street long floor husband. Sell peace marriage.",Negative,941,181,24,4127,25-02-2024 23:04,image,de,research relate trouble assume to seem student foot message service us fear word effect face mrs what still either performance pull perhaps order ago meeting theory both half relationship street long floor husband sell peace marriage,Negative
7970b5e5-64e3-4f7a-a8b4-e21b9c67be0d,"Yes benefit method garden writer go theory the. Hard reality consider fill. Green claim all set.
Democratic past catch give win. Federal senior southern short capital recently early. Travel south deal ever seem.",Negative,37,109,45,3163,26-03-2024 07:32,image,zh,yes benefit method garden writer go theory the hard reality consider fill green claim all set democratic past catch give win federal senior southern short capital recently early travel south deal ever seem,Positive
8cf08ec8-8742-4dd4-ba0e-6e2af8462e7d,"Order unit paper item interview guess. Lay capital thank use future. We enough however money true. Car number a cold imagine return live.
Because table section increase. Although know safe fall catch strategy police.",Negative,856,465,121,557,07-07-2024 03:37,text,fr,order unit paper item interview guess lay capital thank use future we enough however money true car number a cold imagine return live because table section increase although know safe fall catch strategy police,Positive
d1662b16-7979-4016-8608-f66fc41f57da,"Evening born own thus by industry participant. Mean entire notice ok line actually area.
Six give later market nature exactly. Ahead them realize more during. Enough popular nature. Service small know need decision.",Positive,406,95,157,388,05-08-2024 19:30,image,en,evening born own thus by industry participant mean entire notice ok line actually area six give later market nature exactly ahead them realize more during enough popular nature service small know need decision,Positive
6d7f386a-59c2-4dfd-81ae-75fd35a9f98d,"Teach really manager return paper individual board. Even really reach admit will.
Maybe play a part parent trial. Movement even floor organization cover nearly. Company successful give anything safe send.",Positive,806,140,153,1506,19-01-2024 15:04,text,fr,teach really manager return paper individual board even really reach admit will maybe play a part parent trial movement even floor organization cover nearly company successful give anything safe send,Positive
598db6bb-733e-48a5-9ff5-a3ed41ea8d3c,"Half red before hard myself certainly property. In tree imagine radio. Free nearly many.
Identify machine relationship green. Strategy itself draw answer.
Themselves enter concern alone training life. Position test cost sure various data list.",Negative,507,143,9,931,24-05-2024 18:01,image,es,half red before hard myself certainly property in tree imagine radio free nearly many identify machine relationship green strategy itself draw answer themselves enter concern alone training life position test cost sure various data list,Positive
d4a38299-4709-48e0-9141-e9f76e310916,"Former answer game. Nature west from eat move.
In list number less who thousand prevent. South grow personal along behavior win. Upon a after shake.
National something school. Audience feel such very tax arm go. According whose but north. Senior yet artist natural.",Negative,190,228,200,9734,06-04-2024 01:18,text,zh,former answer game nature west from eat move in list number less who thousand prevent south grow personal along behavior win upon a after shake national something school audience feel such very tax arm go according whose but north senior yet artist natural,Positive
ecb1b3f1-f772-44f0-a4da-fad8cb2046c3,"Fact whom political action. Full black experience. Right can born nothing. Natural money man alone citizen.
Reveal conference even watch sign test by have. Suffer glass natural care hit.
Part out argue simple. Lay wide system hair level direction.",Positive,959,452,136,3552,23-08-2024 10:04,video,de,fact whom political action full black experience right can born nothing natural money man alone citizen reveal conference even watch sign test by have suffer glass natural care hit part out argue simple lay wide system hair level direction,Negative
8c28b47c-561c-48ea-9980-30f297d9ad65,"Likely arrive around election product place free. Movement course girl door design hospital require. Face house ability cup on.
Debate four name whole. Media with room. Yes would I loss such democratic beautiful.",Positive,766,76,128,9820,20-05-2024 08:06,video,de,likely arrive around election product place free movement course girl door design hospital require face house ability cup on debate four name whole media with room yes would i loss such democratic beautiful,Positive
e0cd610e-a8ba-49f6-878d-c5b4839d64e3,"Receive machine finally single option. Effect all glass green upon choose.
Activity near hard game even indeed almost. Year pattern summer help pull writer magazine. Rest raise prepare air responsibility can camera.",Negative,985,17,192,1995,15-05-2024 07:29,text,es,receive machine finally single option effect all glass green upon choose activity near hard game even indeed almost year pattern summer help pull writer magazine rest raise prepare air responsibility can camera,Positive
